step,max_kl,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,collisions,collisions_human,fuel,circumference,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
513,0.01,0.0001,13.5365,2000,7.74165,7.64052,2.96838,7.74424,0,0,1508.17,640,0.000179866,0.834974,0.715949,-0.119752,-4.49371,0.794171,0.0235785,0.119752,0.11516,0,0.00605362,1.7312,0.794196,9748.23
514,0.01,0.0001,12.6433,2000,7.29265,7.18594,3.26143,7.29538,0,0,1633.63,640,-0.000201642,0.847829,0.785341,-0.0626019,-4.38705,0.740759,0.0138824,0.0626019,0.0586106,0,0.00418646,1.66269,0.81765,9763.64
515,0.01,0.0001,12.6298,2000,7.73583,7.55924,2.87972,7.74036,0,0,1439.42,640,1.25406e-05,0.842282,0.720246,-0.122651,-5.01996,0.956793,0.0245816,0.122651,0.117838,0,0.00539389,1.72375,0.735715,9779.09
516,0.01,0.0001,12.8096,2000,7.66455,7.72208,2.72266,7.66308,0,0,1482.8,640,2.16897e-06,0.84307,0.917328,0.0746977,-3.71243,0.826942,0.0151134,-0.0746977,-0.0793421,0,0.00614397,1.69652,0.785432,9794.6
517,0.01,0.0001,13.0256,2000,8.2401,8.30378,2.24277,8.23847,0,0,1369.14,640,0.000715944,0.838874,0.93784,0.0990409,-2.12437,1.05004,0.0171185,-0.0990409,-0.103849,0,0.00446663,1.79541,0.854449,9810.69
518,0.01,0.0001,13.7509,2000,8.26877,8.29718,2.21225,8.26804,0,0,1250.79,640,0.000675021,0.838098,0.881215,0.0429259,-1.81753,0.769748,0.00931144,-0.0429259,-0.0459204,0,0.00411623,1.81292,0.787531,9827.26
519,0.01,0.0001,13.8699,2000,8.32126,8.19861,1.8661,8.32441,0,0,1268.11,640,0.000412766,0.842711,0.874524,0.0317033,-2.85508,0.795147,0.00922928,-0.0317033,-0.0349824,0,0.00639204,1.82627,0.825611,9844.16
520,0.01,0.0001,13.6097,2000,7.91062,7.82863,2.42336,7.91272,0,0,1480.22,640,0.000244289,0.850024,0.833513,-0.0167544,-4.43405,0.860402,0.00920403,0.0167544,0.0136538,0,0.00656181,1.76297,0.800366,9860.96
521,0.01,0.0001,13.8493,2000,7.60316,7.61992,3.07908,7.60273,0,0,1513.79,640,1.09342e-06,0.849602,0.766725,-0.0832815,-6.15904,0.880966,0.0185053,0.0832815,0.0803079,0,0.00641194,1.64771,0.883741,9878.01
522,0.01,0.0001,13.8873,2000,8.01226,7.94817,2.89204,8.01391,0,0,1504.85,640,0.000439276,0.846746,0.91391,0.0672988,-3.55846,0.89126,0.0139985,-0.0672988,-0.0726837,0,0.00794923,1.70318,0.829985,9895
523,0.01,0.0001,12.6166,2000,8.26529,8.34184,2.28572,8.26333,0,0,1368.35,640,0.000491965,0.847043,0.826518,-0.0209923,-2.95036,0.824065,0.0086749,0.0209923,0.0179315,0,0.0063287,1.71657,0.907496,9910.54
524,0.01,0.0001,12.7855,2000,8.34948,8.36986,2.33811,8.34896,0,0,1422.73,640,0.000601838,0.850436,0.882042,0.0314208,-1.43277,0.847152,0.00895656,-0.0314208,-0.0355254,0,0.00717168,1.73099,0.808654,9926.22
525,0.01,0.0001,12.7842,2000,8.53063,8.47341,1.71376,8.53209,0,0,1338.87,640,0.000716761,0.851088,0.861668,0.0101737,-1.13651,0.978371,0.00734351,-0.0101737,-0.0142261,0,0.00749008,1.737,0.990369,9942.49
526,0.01,0.0001,12.7671,2000,8.4084,8.41836,2.162,8.40815,0,0,1371.81,640,0.000695577,0.850669,0.965152,0.114657,-1.70736,0.909988,0.0203607,-0.114657,-0.120016,0,0.0056978,1.68347,0.836133,9958.29
527,0.01,0.0001,13.1401,2000,8.15479,8.11789,2.63568,8.15574,0,0,1439.13,640,0.00044637,0.857531,0.968426,0.11127,-2.51211,0.76069,0.0206096,-0.11127,-0.117749,0,0.0084541,1.59677,1.00752,9974.49
528,0.01,0.0001,12.3084,2000,8.37324,8.26132,2.02833,8.37611,0,0,1442.64,640,0.000672664,0.857063,0.950537,0.0935669,-1.60008,0.874694,0.0157977,-0.0935669,-0.0990384,0,0.00828194,1.68442,0.826136,9989.83
529,0.01,0.0001,12.3224,2000,8.36809,8.4409,2.27325,8.36623,0,0,1310.69,640,0.00077286,0.856094,0.985867,0.12998,-1.87081,0.736911,0.0246603,-0.12998,-0.137577,0,0.00537916,1.67594,0.808624,10005
530,0.01,0.0001,12.3757,2000,8.4665,8.37103,2.46648,8.46894,0,0,1345.84,640,0.000702473,0.862102,1.04465,0.183156,-1.449,0.771583,0.0417136,-0.183156,-0.193465,0,0.00771625,1.65933,0.822356,10020.3
531,0.01,0.0001,12.3801,2000,8.4568,8.35627,1.96947,8.45938,0,0,1318.57,640,0.000642601,0.866225,0.870991,0.00437887,-1.33947,0.723776,0.00754663,-0.00437888,-0.00795897,0,0.0067119,1.67526,0.854417,10035.6
532,0.01,0.0001,26.8025,2000,8.15815,8.19901,2.64958,8.1571,0,0,1448.67,640,0.000585965,0.868815,1.00655,0.138143,-2.22113,0.928176,0.0272815,-0.138143,-0.144539,0,0.00586685,1.61008,1.0116,10065.8
533,0.01,0.0001,13.527,2000,8.18261,8.0937,2.77722,8.18489,0,0,1418.31,640,0.000410361,0.877604,0.933755,0.0562813,-2.15431,0.768749,0.012089,-0.0562813,-0.0628565,0,0.00534592,1.61456,0.756657,10082.3
534,0.01,0.0001,12.3894,1555,7.85511,7.93056,3.27255,7.85318,2,1,1168.98,640,0.0002619,0.879779,0.102514,-0.777265,-1.84568,0.891898,0.300524,0.303488,0.287988,0,0.00780514,1.65426,0.881117,10112.5
535,0.01,0.0001,13.4566,2000,8.46788,8.5672,1.98774,8.46534,0,0,1349.13,640,0.000792675,0.878263,0.957727,0.0793818,-1.21676,0.839792,0.00862846,-0.0405894,-0.0443243,0,0.00616491,1.73244,0.779131,10129.1
536,0.01,0.0001,13.2451,2000,8.31235,8.36048,2.32716,8.31112,0,0,1384.13,640,0.000664691,0.879715,1.03943,0.16018,-2.09878,0.838863,0.0335355,-0.16018,-0.166741,0,0.00720081,1.69879,0.963757,10145.6
537,0.01,0.0001,13.2528,2000,8.35975,8.43242,2.33052,8.35789,0,0,1356.08,640,0.000611493,0.88381,0.897078,0.0129258,-1.71505,1.0677,0.00802133,-0.0129258,-0.0163087,0,0.00679763,1.65411,0.97408,10162.5
538,0.01,0.0001,13.2607,2000,8.37684,8.26409,2.04038,8.37973,0,0,1421.48,640,0.000404042,0.890194,1.0141,0.124351,-2.96812,0.851976,0.0245476,-0.124351,-0.131676,0,0.00793554,1.62872,0.820361,10178.9
539,0.01,0.0001,12.4693,2000,7.24405,7.37383,3.64533,7.24072,0,0,1627.71,640,-7.04965e-05,0.897224,0.770009,-0.127806,-5.53013,0.841019,0.0292451,0.127806,0.12273,0,0.00605931,1.46338,0.767776,10194.4
540,0.01,0.0001,12.2466,2000,8.42033,8.48467,1.927,8.41868,0,0,1389.09,640,0.00073555,0.891187,0.899712,0.00808561,-1.43179,0.890068,0.00763087,-0.00808562,-0.0107938,0,0.0068294,1.6249,0.787678,10209.8
541,0.01,0.0001,12.3932,2000,7.95061,7.93649,2.96664,7.95097,0,0,1508.32,640,0.000337696,0.89796,1.01177,0.114336,-3.05913,0.792032,0.0223538,-0.114336,-0.119844,0,0.00636652,1.50273,0.729064,10225
542,0.01,0.0001,12.7677,2000,7.93713,7.86286,3.02625,7.93904,0,0,1472.72,640,0.000386818,0.898245,0.997056,0.0991985,-3.20302,0.903503,0.019414,-0.0991985,-0.104347,0,0.00700561,1.50119,0.767562,10240.6
543,0.01,0.0001,12.4577,2000,8.05717,8.00734,3.10645,8.05844,0,0,1449.3,640,0.000455498,0.900942,0.922778,0.0217289,-2.8487,0.899229,0.00980629,-0.0217289,-0.0258894,0,0.0063872,1.4965,0.910279,10256.1
544,0.01,0.0001,12.3077,2000,8.15206,8.07003,2.77438,8.15416,0,0,1471.23,640,0.000404363,0.90645,1.03056,0.124635,-2.6865,0.917482,0.0246987,-0.124635,-0.129182,0,0.00647815,1.47442,0.910078,10271.4
545,0.01,0.0001,12.3569,2000,7.92368,7.81141,3.4811,7.92656,0,0,1527.36,640,0.000298381,0.911224,1.0456,0.135079,-3.98523,1.06618,0.0287802,-0.135079,-0.141131,0,0.00766747,1.41952,0.874652,10287
546,0.01,0.0001,12.2561,2000,8.17769,8.02911,3.24289,8.1815,0,0,1465.73,640,0.000384924,0.915374,0.960949,0.0457131,-2.47362,0.873614,0.0121893,-0.0457131,-0.0496131,0,0.00712093,1.45188,0.870496,10302.3
547,0.01,0.0001,12.1197,2000,7.23131,7.33668,3.96417,7.22861,0,0,1813.08,640,-0.000108746,0.921576,0.977453,0.0563215,-4.52781,0.90233,0.0205802,-0.0563215,-0.0617082,0,0.00717598,1.34401,0.883846,10317.6
548,0.01,0.0001,9.94023,1003,7.88238,7.92685,3.25027,7.88124,2,1,770.874,640,4.72359e-05,0.92264,0.0821122,-0.840528,-3.5107,0.824843,0.315933,0.332206,0.318302,0,0.00683037,1.46952,0.776246,10344.3
549,0.01,0.0001,12.2665,1953.5,8.05641,8.11687,3.1478,8.05486,1,0.5,1500.63,640,0.000424173,0.920247,0.551578,-0.368588,-2.20711,0.87013,0.320639,0.422763,0.40846,0,0.00601587,1.45113,0.826819,10373.1
550,0.01,0.0001,11.0061,1514,7.95311,7.93694,3.04272,7.95353,1,0.5,1094.25,640,0.000272049,0.920195,0.461798,-0.458774,-2.97819,0.924801,0.326205,0.38525,0.373702,0,0.00624796,1.3825,0.836095,10412.4
551,0.01,0.0001,18.3395,2000,8.00803,7.89269,3.37015,8.01099,0,0,1563.19,640,0.000264262,0.921778,0.946941,0.0252839,-2.97041,0.988361,0.0158842,-0.0799815,-0.0854505,0,0.00566871,1.40832,0.883903,10427.5
552,0.01,0.0001,11.6519,1829,8.1883,8.45387,3.41261,8.1815,2,1,1469.66,640,0.000589123,0.907336,0.147267,-0.760068,-0.934242,0.803483,0.607596,0.771947,0.755702,0,0.00782377,1.44551,0.790536,10454
553,0.01,0.0001,11.6839,1636,8.13859,8.34833,3.08876,8.13322,1,0.5,1227.98,640,0.000371968,0.903894,0.58973,-0.313823,-2.12693,0.80044,0.0349165,-0.158207,-0.166953,0,0.00584061,1.47466,0.816504,10469.4
554,0.01,0.0001,12.6815,2000,8.17692,8.11518,2.84326,8.17851,0,0,1548.57,640,0.000420558,0.895785,1.04546,0.150263,-2.77699,0.817071,0.0320721,-0.150263,-0.156778,0,0.00537491,1.4923,0.822881,10484.9
555,0.01,0.0001,13.2136,2000,8.13872,8.04237,2.55058,8.14119,0,0,1458.01,640,0.000407495,0.8919,0.975767,0.0841294,-2.65557,0.90791,0.0151794,-0.0841294,-0.0914687,0,0.00404062,1.5027,0.928702,10501.2
556,0.01,0.0001,13.2514,2000,8.2574,8.06633,3.02897,8.2623,0,0,1446.72,640,0.000335328,0.888475,1.01328,0.125346,-2.51077,0.915401,0.0257016,-0.125346,-0.133078,0,0.00728973,1.53587,0.912918,10517.5
557,0.01,0.0001,12.7848,1805,8.19122,8.50986,3.08466,8.18306,2,1,1337.56,640,0.000546641,0.880791,0.14323,-0.737562,-0.804395,0.937974,0.56776,0.746381,0.726355,0,0.00607104,1.49381,1.0111,10546.8
558,0.01,0.0001,12.4301,1699,8.21489,8.33205,3.13138,8.21189,1,0.5,1275.29,640,0.000434458,0.878435,0.596873,-0.281183,-1.88081,0.879934,0.0468326,-0.193926,-0.202115,0,0.00781046,1.55102,0.985465,10563.2
559,0.01,0.0001,12.4027,2000,7.63195,7.58962,3.4445,7.63303,0,0,1660.81,640,6.35906e-05,0.874865,0.950796,0.0763611,-3.68547,0.801438,0.0169469,-0.0763611,-0.0829146,0,0.00614743,1.48169,0.96225,10578.6
560,0.01,0.0001,13.6597,2000,8.66738,8.5186,1.72366,8.67119,0,0,1334.84,640,0.000584792,0.8677,0.971041,0.103495,-1.18174,0.836233,0.0187979,-0.103495,-0.109971,0,0.00835663,1.66043,0.868899,10595.4
561,0.01,0.0001,12.2382,2000,8.35442,8.28847,2.5295,8.35611,0,0,1399.97,640,0.000472529,0.865675,0.93362,0.068066,-1.85742,0.916018,0.0131732,-0.068066,-0.0716608,0,0.00481793,1.60202,0.885178,10610.7
562,0.01,0.0001,12.0546,2000,8.26419,8.32,2.44491,8.26276,0,0,1406.34,640,0.000607899,0.860228,0.927763,0.067518,-1.78499,1.02109,0.0116165,-0.067518,-0.0718468,0,0.00508773,1.6278,0.942551,10626.1
563,0.01,0.0001,12.3429,2000,8.56548,8.43408,2.19201,8.56885,0,0,1330.57,640,0.000468473,0.860591,0.95582,0.0954254,-1.55171,0.820321,0.0178032,-0.0954254,-0.100426,0,0.00663245,1.61759,1.02871,10641.8
564,0.01,0.0001,12.0286,2000,8.51576,8.47045,1.98926,8.51693,0,0,1368.78,640,0.000588192,0.85552,0.992363,0.137181,-1.29197,0.868789,0.0268856,-0.137181,-0.143394,0,0.00749244,1.61654,0.841197,10657.1
565,0.01,0.0001,12.56,2000,8.57496,8.36378,1.95177,8.58038,0,0,1365.74,640,0.000536905,0.859856,0.913689,0.0537675,-1.32918,1.03413,0.0112728,-0.0537675,-0.0572153,0,0.00560528,1.63387,1.04297,10673.4
566,0.01,0.0001,13.5934,2000,8.51729,8.45315,2.05166,8.51893,0,0,1355.19,640,0.000576295,0.857332,1.01681,0.159929,-1.5947,0.970805,0.034084,-0.159929,-0.169602,0,0.00650317,1.56731,0.818457,10690.3
567,0.01,0.0001,11.9865,2000,8.53513,8.47468,1.87687,8.53668,0,0,1272.12,640,0.000458834,0.856861,0.834625,-0.0227111,-1.31182,0.78576,0.00871266,0.0227111,0.019817,0,0.00668563,1.53329,0.882132,10705.2
568,0.01,0.0001,12.2243,2000,8.40688,8.3909,2.37923,8.40729,0,0,1408.31,640,0.000464788,0.860215,0.98475,0.124854,-1.70401,0.91221,0.0243358,-0.124854,-0.130278,0,0.00549353,1.46361,0.875285,10720.7
569,0.01,0.0001,12.0992,2000,8.32052,8.30225,2.31281,8.32099,0,0,1415.21,640,0.000459668,0.861477,0.969983,0.108783,-2.32926,0.914533,0.0204858,-0.108783,-0.116385,0,0.00650388,1.44096,0.932618,10736.1
570,0.01,0.0001,12.0945,2000,8.80901,8.63055,1.52415,8.81358,0,0,1262.24,640,0.000666211,0.862398,0.955317,0.0929544,-0.899514,0.770627,0.016775,-0.0929544,-0.0982343,0,0.0060831,1.51067,1.00558,10751.4
571,0.01,0.0001,26.2811,2000,8.1173,7.9176,2.56627,8.12242,0,0,1485.05,640,0.00015488,0.86895,0.897296,0.0284203,-2.25052,1.00456,0.0100488,-0.0284203,-0.0319401,0,0.00506538,1.43849,1.08538,10781.3
572,0.01,0.0001,12.1433,2000,8.7282,8.76653,1.39853,8.72722,0,0,1200.9,640,0.000749365,0.865359,0.977431,0.112131,-0.884855,0.808174,0.0200756,-0.112131,-0.119503,0,0.00677277,1.55465,0.968699,10796.6
573,0.01,0.0001,12.1013,2000,8.26595,8.36212,2.23775,8.26349,0,0,1369.22,640,0.000334974,0.869885,0.851244,-0.0190232,-1.56883,0.898538,0.00814493,0.0190232,0.0152022,0,0.00650475,1.56457,1.02123,10811.8
574,0.01,0.0001,12.0941,2000,8.14143,8.01403,2.01941,8.14469,0,0,1280.51,640,0.000191562,0.872127,0.872666,0.000428423,-2.07342,0.83935,0.00757137,-0.000428424,-0.00238754,0,0.00544535,1.54983,0.804794,10826.9
575,0.01,0.0001,12.3132,2000,8.57275,8.52614,1.69085,8.57395,0,0,1266.04,640,0.00051429,0.872913,0.905495,0.0323638,-1.27558,0.942139,0.00912402,-0.0323638,-0.0359554,0,0.00604009,1.54461,0.910881,10842.5
576,0.01,0.0001,12.3085,2000,8.42403,8.45477,2.08881,8.42324,0,0,1334.89,640,0.000507349,0.874413,0.975844,0.101582,-1.66058,0.903191,0.0186994,-0.101582,-0.105797,0,0.00568722,1.50578,0.844553,10857.8
577,0.01,0.0001,12.1555,2000,8.3411,8.23456,1.93591,8.34383,0,0,1377.3,640,0.000304612,0.880548,0.917855,0.0372951,-1.91686,0.849008,0.00920261,-0.0372951,-0.0429204,0,0.00662332,1.56859,0.856472,10872.9
578,0.01,0.0001,12.5598,2000,8.50446,8.42889,1.6496,8.5064,0,0,1228.45,640,0.000493258,0.879955,0.877056,-0.00324139,-1.15407,0.822356,0.00738575,0.00324139,-0.000320881,0,0.00514219,1.5698,0.98417,10888.7
579,0.01,0.0001,13.4734,2000,8.49603,8.48329,1.81661,8.49636,0,0,1317.25,640,0.000531448,0.882434,0.900724,0.0179969,-1.38453,1.03741,0.0082435,-0.0179969,-0.0222001,0,0.00573341,1.54088,1.00958,10905.7
580,0.01,0.0001,13.134,2000,8.41226,8.40817,2.2767,8.41236,0,0,1358.24,640,0.000526736,0.883664,1.04678,0.163674,-1.85475,0.853005,0.034971,-0.163674,-0.170302,0,0.00625671,1.48454,0.850413,10921.9
581,0.01,0.0001,12.4091,2000,8.84793,8.79813,1.06897,8.84921,0,0,1114.63,640,0.000716364,0.885129,0.991316,0.106241,-0.873493,0.848744,0.0189874,-0.106241,-0.113022,0,0.00683033,1.57271,0.776835,10937.1
582,0.01,0.0001,12.572,2000,8.45531,8.28935,2.01181,8.45957,0,0,1265.46,640,0.00039148,0.890424,0.86543,-0.0253977,-1.53669,0.921045,0.00857758,0.0253977,0.0226341,0,0.00733746,1.48942,0.782995,10952.6
583,0.01,0.0001,12.4313,2000,8.26594,8.30246,2.11487,8.26501,0,0,1405.27,640,0.000261634,0.893943,0.937212,0.0432953,-2.07603,0.923705,0.0104004,-0.0432953,-0.0473776,0,0.00483731,1.48526,0.877216,10968.1
584,0.01,0.0001,12.4519,2000,8.20759,8.34273,2.17198,8.20413,0,0,1435.91,640,0.000285828,0.894981,0.933323,0.0382988,-1.93597,0.894363,0.00966284,-0.0382988,-0.0426061,0,0.0069023,1.48704,0.780897,10983.5
585,0.01,0.0001,12.3605,2000,8.26636,8.17658,2.22291,8.26866,0,0,1388.66,640,0.000348816,0.898279,0.918912,0.020563,-2.32584,1.0027,0.00816523,-0.020563,-0.0266603,0,0.00632235,1.49723,0.933499,10999
586,0.01,0.0001,12.2934,2000,8.35585,8.27544,2.16507,8.35791,0,0,1364.73,640,0.000405874,0.899248,0.885083,-0.0145361,-1.70366,0.84955,0.00840708,0.0145361,0.0114379,0,0.0059263,1.5159,1.03548,11014.6
587,0.01,0.0001,12.8187,2000,8.60407,8.57617,1.43283,8.60478,0,0,1251.08,640,0.0005989,0.901598,0.98091,0.0793204,-1.3433,1.0504,0.0138859,-0.0793204,-0.0856655,0,0.00614686,1.60488,1.08542,11031.1
588,0.01,0.0001,12.8135,2000,8.32453,8.40905,2.1585,8.32236,0,0,1287.09,640,0.000577421,0.903445,0.993843,0.0905282,-2.1672,0.864719,0.0156853,-0.0905282,-0.094424,0,0.00668859,1.53784,0.931719,11047.2
589,0.01,0.0001,12.3749,2000,8.13479,8.20153,2.4188,8.13308,0,0,1392.33,640,0.00024009,0.906682,0.970268,0.0637719,-2.49534,0.954681,0.0128686,-0.0637719,-0.0692317,0,0.00565718,1.5532,0.892264,11062.9
590,0.01,0.0001,12.2046,2000,8.81055,8.76361,1.16746,8.81176,0,0,1061.62,640,0.000778583,0.906545,0.936591,0.0296916,-0.652463,0.816599,0.00863411,-0.0296916,-0.033235,0,0.00690069,1.67142,0.887547,11078.1
591,0.01,0.0001,12.2,2000,8.33982,8.27401,2.43024,8.34151,0,0,1366.16,640,0.000244713,0.916028,0.988794,0.0730031,-1.87321,0.850827,0.0142728,-0.0730031,-0.0769835,0,0.00414796,1.65348,0.867405,11093.6
592,0.01,0.0001,12.126,2000,7.86482,7.72822,2.52601,7.86833,0,0,1430.81,640,-5.63229e-05,0.919373,0.883968,-0.0355114,-3.07394,0.92833,0.0112842,0.0355114,0.0318056,0,0.00769046,1.52014,0.928814,11109
593,0.01,0.0001,12.2589,2000,8.30468,8.28839,2.31626,8.30509,0,0,1331.12,640,0.00038166,0.916511,1.00624,0.089957,-2.15589,0.972156,0.0172347,-0.089957,-0.0951517,0,0.0077173,1.54948,0.819294,11124.6
594,0.01,0.0001,27.1762,2000,8.44598,8.43839,1.59636,8.44617,0,0,1132.09,640,0.000535006,0.91756,0.941763,0.0240027,-1.53454,0.912854,0.00778761,-0.0240027,-0.027623,0,0.00574359,1.64536,0.85586,11154.8
595,0.01,0.0001,12.3714,2000,8.30762,8.24968,2.32409,8.3091,0,0,1315.99,640,0.000369531,0.92206,1.00797,0.0861942,-2.06758,0.905348,0.016359,-0.0861942,-0.0905097,0,0.00575206,1.54175,0.863675,11170.4
596,0.01,0.0001,12.1916,2000,8.49165,8.41378,2.21133,8.49365,0,0,1401.38,640,0.000542805,0.922541,1.05155,0.129382,-1.90365,0.909873,0.025723,-0.129382,-0.138216,0,0.00673108,1.57614,0.818888,11185.6
597,0.01,0.0001,12.3146,2000,8.45528,8.51139,2.34714,8.45384,0,0,1295.64,640,0.000544681,0.925686,0.880113,-0.0462362,-1.88278,0.983771,0.0110592,0.0462362,0.0429628,0,0.00534454,1.59294,0.983933,11201.4
598,0.01,0.0001,13.1131,2000,8.20035,8.16106,2.55466,8.20135,0,0,1421,640,0.000151589,0.932926,0.962715,0.0298778,-2.53961,0.881008,0.0105335,-0.0298778,-0.033781,0,0.00564229,1.56209,0.985008,11217.9
599,0.01,0.0001,13.3776,2000,8.51357,8.5617,1.78317,8.51233,0,0,1402.18,640,0.000585552,0.933501,0.967175,0.0334729,-1.50365,0.951077,0.00848364,-0.0334729,-0.0362016,0,0.00405392,1.65728,0.918688,11234.8
600,0.01,0.0001,12.9673,2000,8.44932,8.27696,2.50096,8.45374,0,0,1349.83,640,0.000405032,0.936428,1.06736,0.131451,-1.97092,1.0344,0.0267417,-0.131451,-0.136264,0,0.00638866,1.54131,1.00746,11251.4
601,0.01,0.0001,12.9811,2000,8.23179,8.19202,2.32813,8.23281,0,0,1391.68,640,0.000205984,0.939318,1.02661,0.0876444,-2.2624,1.10139,0.0173993,-0.0876444,-0.0942954,0,0.00600326,1.52247,1.10397,11268
602,0.01,0.0001,13.1383,2000,8.3457,8.35569,2.32973,8.34544,0,0,1441.36,640,0.00045674,0.94352,0.963347,0.0196954,-2.241,1.04636,0.00912136,-0.0196954,-0.0232009,0,0.0063979,1.4828,1.04351,11285
603,0.01,0.0001,12.9377,2000,8.23304,8.11327,2.06217,8.23611,0,0,1375.84,640,0.000315981,0.946469,0.975441,0.0289572,-2.58933,0.9417,0.00941747,-0.0289572,-0.0346924,0,0.00492684,1.49241,0.938234,11301.1
604,0.01,0.0001,13.2854,2000,8.23241,8.25985,2.32697,8.2317,0,0,1346.12,640,0.000447586,0.946169,1.04051,0.0946296,-2.81161,0.884483,0.0180757,-0.0946296,-0.0994306,0,0.00606489,1.46208,0.998761,11317.8
605,0.01,0.0001,13.1752,2000,7.9869,7.84498,2.51775,7.99054,0,0,1436.5,640,-3.69634e-05,0.954506,0.972813,0.0184728,-2.69827,1.05334,0.0111589,-0.0184728,-0.0215625,0,0.00577347,1.39915,0.921814,11334.5
606,0.01,0.0001,13.3722,2000,8.49972,8.37796,2.18814,8.50284,0,0,1272.81,640,0.000524316,0.95011,1.02584,0.0758389,-2.05333,1.11126,0.0142035,-0.0758389,-0.0796588,0,0.00543777,1.45096,1.06335,11351.7
607,0.01,0.0001,13.0964,2000,8.61221,8.54733,1.55485,8.61387,0,0,1281.37,640,0.000610538,0.954492,1.02511,0.0705944,-1.55248,1.06135,0.0131717,-0.0705944,-0.0747462,0,0.0045313,1.45124,0.982435,11368.4
608,0.01,0.0001,13.4154,2000,8.39036,8.43196,2.54591,8.38929,0,0,1405.06,640,0.00049139,0.957001,1.03026,0.0733255,-2.16986,0.9351,0.0151367,-0.0733255,-0.0798428,0,0.00679442,1.40103,0.885342,11385.2
609,0.01,0.0001,12.9162,2000,8.50197,8.56348,2.23554,8.50039,0,0,1322.38,640,0.000616045,0.958669,1.08504,0.126649,-2.18254,1.04428,0.0251814,-0.126649,-0.135052,0,0.00669954,1.46062,1.03879,11401.6
610,0.01,0.0001,13.2936,2000,8.23501,8.27483,2.54029,8.23399,0,0,1325.83,640,0.000376719,0.966264,1.12004,0.154411,-2.60803,0.981226,0.0337465,-0.154411,-0.160539,0,0.00484912,1.4197,0.9993,11418.5
611,0.01,0.0001,13.0759,2000,8.21463,8.2951,2.24835,8.21257,0,0,1439.81,640,0.000392351,0.971664,1.01407,0.0424395,-2.59642,1.05214,0.0105193,-0.0424395,-0.0463541,0,0.00540135,1.4499,0.999597,11435.3
612,0.01,0.0001,13.4449,2000,8.54221,8.50001,1.998,8.54329,0,0,1306.97,640,0.000552638,0.973914,1.12369,0.150241,-1.78138,0.975723,0.0315078,-0.150241,-0.157975,0,0.00565199,1.50973,0.896236,11452
613,0.01,0.0001,12.4665,2000,8.31041,8.21395,2.70132,8.31288,0,0,1376.94,640,0.000337601,0.981435,1.07243,0.0913589,-2.36879,1.03411,0.0184411,-0.0913589,-0.0964329,0,0.00712604,1.43244,0.812967,11467.6
614,0.01,0.0001,12.5966,2000,8.50071,8.5197,1.79625,8.50022,0,0,1346.44,640,0.000445122,0.982402,0.997048,0.0144139,-1.8961,1.03572,0.00929558,-0.0144139,-0.019492,0,0.00453837,1.55614,1.03765,11483.6
615,0.01,0.0001,12.6439,2000,8.51367,8.478,1.90463,8.51459,0,0,1229.43,640,0.000567154,0.988794,1.08934,0.1008,-1.52052,0.903,0.0184799,-0.100799,-0.106506,0,0.00571761,1.53464,1.08727,11499.7
616,0.01,0.0001,13.1715,2000,8.25542,8.21745,1.94005,8.25639,0,0,1400.12,640,0.00035382,0.994641,1.05255,0.0580292,-2.48068,1.26331,0.0123062,-0.0580292,-0.0622845,0,0.00501306,1.53385,1.11726,11516.8
617,0.01,0.0001,12.4366,2000,8.25394,8.22784,2.33231,8.25461,0,0,1381.33,640,0.000283839,1.00039,1.04674,0.0464851,-2.50396,0.921261,0.0119437,-0.0464851,-0.0503991,0,0.00434728,1.48642,0.975231,11532.9
618,0.01,0.0001,27.6146,2000,8.52144,8.43767,1.7595,8.52359,0,0,1264.79,640,0.000421795,1.0021,0.895905,-0.107051,-2.08536,0.904609,0.0205377,0.107051,0.102439,0,0.00692914,1.5434,0.876368,11563.9
619,0.01,0.0001,12.4092,2000,8.50292,8.4449,1.96548,8.50441,0,0,1202.24,640,0.000517345,1.00433,0.978332,-0.026466,-1.95914,0.969429,0.00974939,0.026466,0.0221551,0,0.0051996,1.64027,0.914022,11579.8
620,0.01,0.0001,12.2216,2000,8.115,8.14839,2.51438,8.11414,0,0,1491.4,640,0.000136534,1.01168,1.08166,0.0703197,-2.71263,0.92505,0.0157813,-0.0703197,-0.0766651,0,0.00597091,1.55029,0.941641,11595.4
621,0.01,0.0001,12.4336,2000,8.24118,8.12595,2.38249,8.24414,0,0,1355.55,640,0.00047967,1.00787,0.994086,-0.0140661,-2.83245,0.952085,0.00921227,0.0140661,0.0102884,0,0.00757687,1.51777,0.862237,11611
622,0.01,0.0001,12.0657,2000,8.34485,8.20287,2.28292,8.34849,0,0,1336.48,640,0.000367308,1.01467,0.946925,-0.0682616,-2.39004,0.976846,0.0131494,0.0682616,0.0651641,0,0.00540214,1.57145,0.941323,11626.3
623,0.01,0.0001,12.2012,2000,8.46147,8.4953,2.1098,8.4606,0,0,1340.16,640,0.000542058,1.01234,0.981926,-0.0308976,-2.64175,0.981642,0.0101681,0.0308976,0.0269273,0,0.00552139,1.55816,1.03809,11641.9
